MLO 2001 09 01 00 00 -999  -99.9  -9 -999.90   14.6   12.3   11.0  18   0
MLO 2001 09 02 06 52  269    2.5  -9 -999.90    5.5    5.9    6.0  56   0
MLO 2001 09 02 06 53  265    2.5  -9 -999.90    5.6    5.9    6.0  62   0
MLO 2001 09 02 06 54  254    2.1  -9 -999.90    5.4    5.7    5.9  52   0
MLO 2001 09 02 06 55  252    2.0  -9 -999.90    5.2    5.6    6.1  41   0
MLO 2001 09 02 06 56  242    1.7  -9 -999.90    5.1    5.6    6.0  34   0
MLO 2001 09 02 06 57  237    1.3  -9 -999.90    5.1    5.6    6.0  33   0
MLO 2001 09 02 06 58  235    1.3  -9 -999.90    5.2    5.7    6.2  31   0
MLO 2001 09 02 06 59  219    1.3  -9 -999.90    5.1    5.6    6.2  29   0
MLO 2001 09 02 07 00  213    1.5  -9 -999.90    5.1    5.3    6.2  28   0
MLO 2001 09 02 07 01  211    2.0  -9 -999.90    5.2    5.5    6.2  28   0
MLO 2001 09 02 07 02  202    1.9  -9 -999.90    5.3    6.0    6.4  27   0
MLO 2001 09 02 07 03  204    1.4  -9 -999.90    5.6    6.2    6.4  25   0
MLO 2001 09 02 07 04  203    1.5  -9 -999.90    5.3    6.3    6.5  28   0
MLO 2001 09 02 07 05  210    1.4  -9 -999.90    5.2    6.3    6.5  28   0
MLO 2001 09 02 07 06  216    1.5  -9 -999.90    5.1    6.2    6.4  28   0
MLO 2001 09 02 07 07  230    1.3  -9 -999.90    5.0    6.2    6.5  28   0
MLO 2001 09 02 07 08  224    0.9  -9 -999.90    5.4    6.2    6.5  26   0
MLO 2001 09 02 07 09  228    0.9  -9 -999.90    5.4    6.3    6.5  26   0
MLO 2001 09 02 07 10  218    1.1  -9 -999.90    5.4    6.4    6.3  26   0
MLO 2001 09 02 07 11  226    0.8  -9 -999.90    5.3    6.5    6.3  26   0
MLO 2001 09 02 07 12  193    0.8  -9 -999.90    5.3    6.4    6.5  25   0
MLO 2001 09 02 07 13  210    1.2  -9 -999.90    5.2    6.3    6.4  25   0
MLO 2001 09 02 07 14  218    0.9  -9 -999.90    5.0    6.4    6.4  26   0
MLO 2001 09 02 07 15  213    0.8  -9 -999.90    5.1    6.4    6.5  26   0
MLO 2001 09 02 07 16  208    1.3  -9 -999.90    5.0    6.3    6.4 -99   0
MLO 2001 09 02 07 17  203    1.8  -9 -999.90    5.0    5.9    6.3 -99   0
MLO 2001 09 02 07 18  200    1.5  -9 -999.90    4.9    6.0    6.3 -99   0
MLO 2001 09 02 07 19  189    1.4  -9 -999.90    4.8    6.2    6.4 -99   0
MLO 2001 09 02 07 20  171    1.0  -9 -999.90    4.8    6.4    6.5 -99   0
MLO 2001 09 02 07 21  166    1.0  -9 -999.90    5.1    6.4    6.6 -99   0
MLO 2001 09 02 07 22  188    1.1  -9 -999.90    5.2    6.3    6.6  26   0
MLO 2001 09 02 07 23  183    1.2  -9 -999.90    5.6    6.3    6.5  26   0
MLO 2001 09 02 07 24  177    1.1  -9 -999.90    5.3    6.3    6.5  26   0
MLO 2001 09 02 07 25  178    1.0  -9 -999.90    5.4    6.3    6.5  26   0
MLO 2001 09 02 07 26  184    1.0  -9 -999.90    5.2    6.4    6.6  27   0
MLO 2001 09 02 07 27  197    1.0  -9 -999.90    5.2    6.4    6.7  27   0
MLO 2001 09 02 07 28  191    0.6  -9 -999.90    5.4    6.6    6.6  26   0
MLO 2001 09 02 07 29  187    1.4  -9 -999.90    5.1    6.4    6.5  26   0
MLO 2001 09 02 07 30  184    1.7  -9 -999.90    5.0    6.4    6.4  27   0
MLO 2001 09 02 07 31  184    1.7  -9 -999.90    5.2    6.6    6.5  26   0
MLO 2001 09 02 07 32  182    1.9  -9 -999.90    5.4    6.6    6.6  25   0
MLO 2001 09 02 07 33  181    1.7  -9 -999.90    5.5    6.5    6.8  25   0
MLO 2001 09 02 07 34  176    1.7  -9 -999.90    5.4    6.6    7.0  25   0
MLO 2001 09 02 07 35  178    1.7  -9 -999.90    5.4    6.6    7.0  25   0
MLO 2001 09 02 07 36  180    1.5  -9 -999.90    5.4    6.7    7.1  25   0
MLO 2001 09 02 07 37  179    1.9  -9 -999.90    5.4    6.6    7.1  25   0
MLO 2001 09 02 07 38  174    2.2  -9 -999.90    5.6    6.4    7.0  24   0
MLO 2001 09 02 07 39  171    2.1  -9 -999.90    5.6    6.2    7.0  24   0
MLO 2001 09 02 07 40  170    2.4  -9 -999.90    5.6    6.1    6.6  24   0
MLO 2001 09 02 07 41  160    2.2  -9 -999.90    5.6    6.3    7.0  25   0
MLO 2001 09 02 07 42  152    2.2  -9 -999.90    5.4    6.4    7.2  26   0
MLO 2001 09 02 07 43  151    1.9  -9 -999.90    5.6    6.5    7.0  25   0
MLO 2001 09 02 07 44  153    1.7  -9 -999.90    5.7    6.6    7.0  24   0
MLO 2001 09 02 07 45  163    1.6  -9 -999.90    5.6    6.8    7.1  24   0
MLO 2001 09 02 07 46  153    1.6  -9 -999.90    5.9    6.7    7.1  23   0
MLO 2001 09 02 07 47  148    1.2  -9 -999.90    6.0    6.7    7.0  23   0
MLO 2001 09 02 07 48  150    1.7  -9 -999.90    6.2    6.7    7.0  22   0
MLO 2001 09 02 07 49  144    2.2  -9 -999.90    5.8    6.3    6.9  23   0
MLO 2001 09 02 07 50  141    2.2  -9 -999.90    6.0    6.5    7.0  23   0
MLO 2001 09 02 07 51  141    1.8  -9 -999.90    6.0    6.8    7.1  22   0
MLO 2001 09 02 07 52  158    1.4  -9 -999.90    6.0    6.9    7.2  22   0
MLO 2001 09 02 07 53  147    1.1  -9 -999.90    5.8    7.0    7.4  23   0
MLO 2001 09 02 07 54  156    1.3  -9 -999.90    6.3    7.3    7.5  22   0
MLO 2001 09 02 07 55  150    2.1  -9 -999.90    6.1    6.9    7.3  22   0
MLO 2001 09 02 07 56  155    1.6  -9 -999.90    6.4    7.1    7.4  21   0
MLO 2001 09 02 07 57  156    2.1  -9 -999.90    6.4    7.0    7.4  21   0
MLO 2001 09 02 07 58  156    2.1  -9 -999.90    5.8    6.7    7.2  22   0
MLO 2001 09 02 07 59  151    2.2  -9 -999.90    5.4    6.4    7.3  24   0
MLO 2001 09 02 08 00  150    1.7  -9 -999.90    5.2    6.4    7.3  25   0
MLO 2001 09 02 08 01  149    1.6  -9 -999.90    5.3    6.7    7.4  25   0
MLO 2001 09 02 08 02  134    1.5  -9 -999.90    5.4    7.0    7.5  24   0
MLO 2001 09 02 08 03  157    2.0  -9 -999.90    5.4    6.2    7.6  24   0
MLO 2001 09 02 08 04  156    2.2  -9 -999.90    5.4    5.8    7.3  24   0
MLO 2001 09 02 08 05  158    1.7  -9 -999.90    5.4    5.8    7.0  24   0
MLO 2001 09 02 08 06  175    1.5  -9 -999.90    5.5    5.9    6.8  24   0
MLO 2001 09 02 08 07  184    1.2  -9 -999.90    5.7    6.0    6.8  23   0
MLO 2001 09 02 08 08  167    1.3  -9 -999.90    5.6    6.3    7.1  23   0
MLO 2001 09 02 08 09  161    1.4  -9 -999.90    5.4    6.2    7.0  24   0
MLO 2001 09 02 08 10  131    1.8  -9 -999.90    5.4    6.4    7.0  24   0
MLO 2001 09 02 08 11  134    1.6  -9 -999.90    5.8    6.8    7.2  22   0
MLO 2001 09 02 08 12  133    2.0  -9 -999.90    5.6    6.8    7.2  22   0
MLO 2001 09 02 08 13  132    1.6  -9 -999.90    5.6    7.0    7.2  23   0
MLO 2001 09 02 08 14  126    1.9  -9 -999.90    5.7    7.1    7.3  22   0
MLO 2001 09 02 08 15  118    1.4  -9 -999.90    6.0    7.1    7.2  22   0
MLO 2001 09 02 08 16  136    1.9  -9 -999.90    6.5    6.9    7.2  21   0
MLO 2001 09 02 08 17  141    1.4  -9 -999.90    6.0    6.7    7.1  21   0
MLO 2001 09 02 08 18  142    1.8  -9 -999.90    6.0    6.8    7.1  21   0
MLO 2001 09 02 08 19  134    1.8  -9 -999.90    5.9    6.7    7.1  22   0
MLO 2001 09 02 08 20  125    1.3  -9 -999.90    6.2    6.8    7.2  22   0
MLO 2001 09 02 08 21  133    1.1  -9 -999.90    6.4    6.9    7.1  22   0
MLO 2001 09 02 08 22  152    1.4  -9 -999.90    6.0    6.8    7.0  22   0
MLO 2001 09 02 08 23  146    1.2  -9 -999.90    5.4    6.8    7.0  23   0
MLO 2001 09 02 08 24  147    1.1  -9 -999.90    5.7    6.8    7.0  23   0
MLO 2001 09 02 08 25  155    1.4  -9 -999.90    5.6    6.8    6.9  23   0
MLO 2001 09 02 08 26  143    1.1  -9 -999.90    5.8    6.8    6.9  23   0
MLO 2001 09 02 08 27  154    1.5  -9 -999.90    5.9    6.8    6.9  23   0
MLO 2001 09 02 08 28  155    1.5  -9 -999.90    5.6    6.8    6.9  23   0
MLO 2001 09 02 08 29  154    1.6  -9 -999.90    5.5    6.7    6.9  23   0
MLO 2001 09 02 08 30  156    1.6  -9 -999.90    5.4    6.7    6.8  24   0
MLO 2001 09 02 08 31  151    1.4  -9 -999.90    5.4    6.7    6.8  24   0
MLO 2001 09 02 08 32  164    1.7  -9 -999.90    5.1    6.6    6.8  24   0
MLO 2001 09 02 08 33  163    2.0  -9 -999.90    5.1    6.6    6.8  24   0
MLO 2001 09 02 08 34  158    1.8  -9 -999.90    5.1    6.6    6.8  24   0
MLO 2001 09 02 08 35  162    1.9  -9 -999.90    5.0    6.6    6.8  25   0
MLO 2001 09 02 08 36  166    1.6  -9 -999.90    5.0    6.6    6.7  25   0
MLO 2001 09 02 08 37  158    1.8  -9 -999.90    5.1    6.6    6.7  25   0
MLO 2001 09 02 08 38  161    1.8  -9 -999.90    4.6    6.5    6.7  27   0
MLO 2001 09 02 08 39  167    2.2  -9 -999.90    4.4    6.4    6.7  27   0
MLO 2001 09 02 08 40  163    1.8  -9 -999.90    4.1    6.4    6.7  27   0
MLO 2001 09 02 08 41  164    2.2  -9 -999.90    4.0    6.4    6.7  28   0
MLO 2001 09 02 08 42  164    2.2  -9 -999.90    4.0    6.3    6.7  29   0
MLO 2001 09 02 08 43  164    1.7  -9 -999.90    4.2    6.6    6.6  28   0
MLO 2001 09 02 08 44  163    1.8  -9 -999.90    4.5    6.6    6.6  28   0
MLO 2001 09 02 08 45  159    1.9  -9 -999.90    4.4    6.5    6.6  28   0
MLO 2001 09 02 08 46  164    1.9  -9 -999.90    4.5    6.5    6.7  28   0
MLO 2001 09 02 08 47  163    1.9  -9 -999.90    4.3    6.6    6.7  28   0
MLO 2001 09 02 08 48  164    1.7  -9 -999.90    4.0    6.4    6.7  28   0
MLO 2001 09 02 08 49  159    1.6  -9 -999.90    4.0    6.5    6.7  28   0
MLO 2001 09 02 08 50  160    1.4  -9 -999.90    3.9    6.6    6.6  28   0
MLO 2001 09 02 08 51  158    1.5  -9 -999.90    4.1    6.5    6.6  28   0
MLO 2001 09 02 08 52  155    1.3  -9 -999.90    3.9    6.6    6.6  28   0
MLO 2001 09 02 08 53  158    1.3  -9 -999.90    3.9    6.4    6.5  28   0
MLO 2001 09 02 08 54  150    1.2  -9 -999.90    3.9    6.4    6.5  29   0
MLO 2001 09 02 08 55  161    1.4  -9 -999.90    3.9    6.3    6.5  29   0
MLO 2001 09 02 08 56  161    1.6  -9 -999.90    4.0    6.2    6.4  29   0
MLO 2001 09 02 08 57  152    1.4  -9 -999.90    4.0    6.2    6.4  28   0
MLO 2001 09 02 08 58  156    1.1  -9 -999.90    4.3    6.3    6.4  28   0
MLO 2001 09 02 08 59  146    1.1  -9 -999.90    4.4    6.3    6.4  28   0
MLO 2001 09 02 09 00  153    1.3  -9 -999.90    4.2    6.3    6.4  28   0
MLO 2001 09 02 09 01  146    1.2  -9 -999.90    4.3    6.3    6.4  29   0
MLO 2001 09 02 09 02  147    1.1  -9 -999.90    4.6    6.4    6.4  28   0
MLO 2001 09 02 09 03  155    1.4  -9 -999.90    4.5    6.4    6.4  28   0
MLO 2001 09 02 09 04  152    1.4  -9 -999.90    4.5    6.4    6.4  28   0
MLO 2001 09 02 09 05  147    1.4  -9 -999.90    4.8    6.5    6.5  28   0
MLO 2001 09 02 09 06  150    1.7  -9 -999.90    5.2    6.4    6.5  28   0
MLO 2001 09 02 09 07  150    1.7  -9 -999.90    4.8    6.4    6.5  28   0
MLO 2001 09 02 09 08  154    1.6  -9 -999.90    4.8    6.4    6.5  27   0
MLO 2001 09 02 09 09  158    2.0  -9 -999.90    4.6    6.4    6.5  27   0
MLO 2001 09 02 09 10  149    1.8  -9 -999.90    4.2    6.4    6.5  28   0
MLO 2001 09 02 09 11  152    1.6  -9 -999.90    4.6    6.4    6.5  27   0
MLO 2001 09 02 09 12  151    1.7  -9 -999.90    4.9    6.4    6.5  28   0
MLO 2001 09 02 09 13  154    1.4  -9 -999.90    5.0    6.4    6.5  27   0
MLO 2001 09 02 09 14  156    1.6  -9 -999.90    4.9    6.4    6.5  28   0
MLO 2001 09 02 09 15  158    1.7  -9 -999.90    4.2    6.4    6.4  29   0
MLO 2001 09 02 09 16  155    1.5  -9 -999.90    4.1    6.4    6.4  29   0
MLO 2001 09 02 09 17  160    1.8  -9 -999.90    4.0    6.3    6.4  30   0
MLO 2001 09 02 09 18  155    1.7  -9 -999.90    3.7    6.3    6.4  31   0
MLO 2001 09 02 09 19  162    1.7  -9 -999.90    4.0    6.2    6.4  31   0
MLO 2001 09 02 09 20  158    1.5  -9 -999.90    4.0    6.2    6.4  31   0
MLO 2001 09 02 09 21  159    1.5  -9 -999.90    3.9    6.3    6.4  31   0
MLO 2001 09 02 09 22  157    1.7  -9 -999.90    3.7    6.3    6.5  31   0
MLO 2001 09 02 09 23  157    1.6  -9 -999.90    3.5    6.1    6.5  31   0
MLO 2001 09 02 09 24  165    1.9  -9 -999.90    3.6    6.2    6.4  30   0
MLO 2001 09 02 09 25  162    2.0  -9 -999.90    3.5    6.1    6.4  30   0
MLO 2001 09 02 09 26  161    2.1  -9 -999.90    3.6    6.2    6.5  30   0
MLO 2001 09 02 09 27  161    2.2  -9 -999.90    3.7    6.2    6.5  29   0
MLO 2001 09 02 09 28  156    2.2  -9 -999.90    3.8    6.3    6.5  29   0
MLO 2001 09 02 09 29  158    2.2  -9 -999.90    4.0    6.3    6.6  29   0
MLO 2001 09 02 09 30  153    2.2  -9 -999.90    4.1    6.3    6.6  28   0
MLO 2001 09 02 09 31  157    2.4  -9 -999.90    4.4    6.3    6.6  28   0
MLO 2001 09 02 09 32  158    2.5  -9 -999.90    4.2    6.3    6.6  28   0
MLO 2001 09 02 09 33  157    2.5  -9 -999.90    3.9    6.3    6.6  28   0
MLO 2001 09 02 09 34  155    2.6  -9 -999.90    4.0    6.3    6.6  29   0
MLO 2001 09 02 09 35  153    2.6  -9 -999.90    4.1    6.3    6.7  28   0
MLO 2001 09 02 09 36  153    2.6  -9 -999.90    4.3    6.4    6.6  28   0
MLO 2001 09 02 09 37  158    2.5  -9 -999.90    4.3    6.4    6.6  27   0
MLO 2001 09 02 09 38  158    2.7  -9 -999.90    3.8    6.3    6.6  27   0
MLO 2001 09 02 09 39  156    2.7  -9 -999.90    3.8    6.3    6.6  27   0
MLO 2001 09 02 09 40  158    3.2  -9 -999.90    3.9    6.2    6.7  27   0
MLO 2001 09 02 09 41  156    3.1  -9 -999.90    4.0    6.2    6.7  26   0
MLO 2001 09 02 09 42  157    3.1  -9 -999.90    4.0    6.2    6.7  26   0
MLO 2001 09 02 09 43  157    3.1  -9 -999.90    4.0    6.2    6.6  26   0
MLO 2001 09 02 09 44  158    3.1  -9 -999.90    3.7    6.2    6.6  27   0
MLO 2001 09 02 09 45  162    3.2  -9 -999.90    3.5    6.2    6.6  27   0
MLO 2001 09 02 09 46  165    3.3  -9 -999.90    3.6    6.2    6.6  27   0
MLO 2001 09 02 09 47  164    3.1  -9 -999.90    3.6    6.2    6.6  27   0
MLO 2001 09 02 09 48  164    3.1  -9 -999.90    3.4    6.2    6.5  27   0
MLO 2001 09 02 09 49  166    3.1  -9 -999.90    3.4    6.2    6.5  27   0
MLO 2001 09 02 09 50  165    3.1  -9 -999.90    3.3    6.1    6.5  28   0
MLO 2001 09 02 09 51  167    2.8  -9 -999.90    3.3    6.2    6.5  28   0
MLO 2001 09 02 09 52  167    2.9  -9 -999.90    3.4    6.0    6.5  28   0
MLO 2001 09 02 09 53  163    2.8  -9 -999.90    3.4    6.1    6.5  29   0
MLO 2001 09 02 09 54  160    2.7  -9 -999.90    3.3    6.2    6.5  30   0
MLO 2001 09 02 09 55  159    2.8  -9 -999.90    3.6    6.2    6.6  30   0
MLO 2001 09 02 09 56  156    3.0  -9 -999.90    3.6    6.2    6.6  31   0
MLO 2001 09 02 09 57  158    3.2  -9 -999.90    3.6    6.2    6.6  30   0
MLO 2001 09 02 09 58  155    2.9  -9 -999.90    3.9    6.4    6.7  29   0
MLO 2001 09 02 09 59  151    2.7  -9 -999.90    4.0    6.3    6.6  28   0
MLO 2001 09 02 10 00  153    2.6  -9 -999.90    4.1    6.3    6.7  28   0
MLO 2001 09 02 10 01  153    2.6  -9 -999.90    4.0    6.3    6.7  28   0
MLO 2001 09 02 10 02  147    2.4  -9 -999.90    4.2    6.4    6.7  28   0
MLO 2001 09 02 10 03  148    2.2  -9 -999.90    4.4    6.3    6.7  28   0
MLO 2001 09 02 10 04  155    2.3  -9 -999.90    4.2    6.2    6.7  28   0
MLO 2001 09 02 10 05  152    2.2  -9 -999.90    4.1    6.3    6.6  28   0
MLO 2001 09 02 10 06  152    2.3  -9 -999.90    4.2    6.3    6.6  28   0
MLO 2001 09 02 10 07  152    2.2  -9 -999.90    4.1    6.3    6.7  28   0
MLO 2001 09 02 10 08  156    2.5  -9 -999.90    4.0    6.3    6.7  28   0
MLO 2001 09 02 10 09  148    2.1  -9 -999.90    4.0    6.4    6.6  27   0
MLO 2001 09 02 10 10  146    2.0  -9 -999.90    4.1    6.4    6.6  27   0
MLO 2001 09 02 10 11  149    2.0  -9 -999.90    4.0    6.3    6.6  28   0
MLO 2001 09 02 10 12  148    1.9  -9 -999.90    4.0    6.2    6.6  28   0
MLO 2001 09 02 10 13  154    1.7  -9 -999.90    4.0    6.2    6.6  28   0
MLO 2001 09 02 10 14  156    1.9  -9 -999.90    3.8    6.2    6.5  29   0
MLO 2001 09 02 10 15  149    1.7  -9 -999.90    3.6    6.2    6.5  28   0
MLO 2001 09 02 10 16  144    1.6  -9 -999.90    4.0    6.0    6.4  28   0
MLO 2001 09 02 10 17  156    1.6  -9 -999.90    4.0    6.0    6.3  28   0
MLO 2001 09 02 10 18  155    1.4  -9 -999.90    3.7    6.1    6.3  28   0
MLO 2001 09 02 10 19  151    1.7  -9 -999.90    3.9    6.1    6.3  28   0
MLO 2001 09 02 10 20  160    1.9  -9 -999.90    3.6    5.9    6.3  28   0
MLO 2001 09 02 10 21  157    1.6  -9 -999.90    3.4    6.0    6.3  28   0
MLO 2001 09 02 10 22  170    2.2  -9 -999.90    3.4    5.6    6.2  28   0
MLO 2001 09 02 10 23  158    1.7  -9 -999.90    3.2    5.6    6.2  29   0
MLO 2001 09 02 10 24  155    1.6  -9 -999.90    3.1    5.8    6.2  29   0
MLO 2001 09 02 10 25  142    1.6  -9 -999.90    3.9    5.9    6.2  28   0
MLO 2001 09 02 10 26  151    1.9  -9 -999.90    4.0    6.0    6.2  29   0
MLO 2001 09 02 10 27  152    1.8  -9 -999.90    3.9    5.9    6.2  28   0
MLO 2001 09 02 10 28  153    1.9  -9 -999.90    4.0    5.8    6.2  27   0
MLO 2001 09 02 10 29  158    2.1  -9 -999.90    3.4    5.8    6.2  28   0
MLO 2001 09 02 10 30  153    2.0  -9 -999.90    3.8    6.0    6.2  27   0
MLO 2001 09 02 10 31  142    2.0  -9 -999.90    4.1    6.0    6.2  26   0
MLO 2001 09 02 10 32  146    1.8  -9 -999.90    4.2    6.0    6.2  26   0
MLO 2001 09 02 10 33  157    1.9  -9 -999.90    4.3    6.0    6.2  25   0
MLO 2001 09 02 10 34  155    1.7  -9 -999.90    3.6    6.0    6.1  26   0
MLO 2001 09 02 10 35  156    1.8  -9 -999.90    3.3    5.9    6.1  27   0
MLO 2001 09 02 10 36  151    1.7  -9 -999.90    3.4    5.8    6.1  27   0
MLO 2001 09 02 10 37  147    1.6  -9 -999.90    3.2    5.8    6.0  28   0
MLO 2001 09 02 10 38  135    1.6  -9 -999.90    4.0    5.9    6.0  27   0
MLO 2001 09 02 10 39  135    2.0  -9 -999.90    4.8    5.8    6.0  27   0
MLO 2001 09 02 10 40  135    1.8  -9 -999.90    4.9    5.7    6.0  27   0
MLO 2001 09 02 10 41  146    1.9  -9 -999.90    4.9    5.8    6.2  27   0
MLO 2001 09 02 10 42  153    2.0  -9 -999.90    4.1    5.9    6.2  27   0
MLO 2001 09 02 10 43  162    2.2  -9 -999.90    3.4    5.7    6.2  28   0
MLO 2001 09 02 10 44  162    2.5  -9 -999.90    3.2    5.6    6.1  28   0
MLO 2001 09 02 10 45  162    2.5  -9 -999.90    3.1    5.6    6.2  28   0
MLO 2001 09 02 10 46  160    2.4  -9 -999.90    3.3    5.6    6.2  27   0
MLO 2001 09 02 10 47  154    2.0  -9 -999.90    3.5    5.7    6.2  27   0
MLO 2001 09 02 10 48  157    2.0  -9 -999.90    3.4    5.8    6.1  28   0
MLO 2001 09 02 10 49  157    2.4  -9 -999.90    3.5    5.5    6.0  27   0
MLO 2001 09 02 10 50  137    1.6  -9 -999.90    3.7    5.6    6.0  27   0
MLO 2001 09 02 10 51  144    1.8  -9 -999.90    3.9    5.6    6.0  28   0
MLO 2001 09 02 10 52  130    1.8  -9 -999.90    4.0    5.4    5.9  28   0
MLO 2001 09 02 10 53  117    1.4  -9 -999.90    4.1    5.5    5.9  28   0
MLO 2001 09 02 10 54  144    1.8  -9 -999.90    4.2    5.4    5.9  28   0
MLO 2001 09 02 10 55  151    2.2  -9 -999.90    3.9    5.1    5.8  27   0
MLO 2001 09 02 10 56  157    1.8  -9 -999.90    3.6    5.2    5.7  27   0
MLO 2001 09 02 10 57  147    1.5  -9 -999.90    3.7    5.4    5.7  28   0
MLO 2001 09 02 10 58  142    1.6  -9 -999.90    4.2    5.5    5.6  28   0
MLO 2001 09 02 10 59  138    1.3  -9 -999.90    4.2    5.5    5.6  28   0
MLO 2001 09 02 11 00  137    1.5  -9 -999.90    3.8    5.4    5.7  29   0
MLO 2001 09 02 11 01  136    1.1  -9 -999.90    3.9    5.2    5.6  28   0
MLO 2001 09 02 11 02  119    1.0  -9 -999.90    3.9    5.3    5.6  29   0
MLO 2001 09 02 11 03  125    0.9  -9 -999.90    4.4    5.3    5.6  30   0
MLO 2001 09 02 11 04  140    1.3  -9 -999.90    4.3    5.4    5.5  30   0
MLO 2001 09 02 11 05  147    1.5  -9 -999.90    3.9    5.4    5.5  28   0
MLO 2001 09 02 11 06  151    1.6  -9 -999.90    3.2    5.5    5.5  28   0
MLO 2001 09 02 11 07  152    1.4  -9 -999.90    3.4    5.4    5.5  27   0
MLO 2001 09 02 11 08  155    1.2  -9 -999.90    3.5    5.3    5.5  28   0
MLO 2001 09 02 11 09  174    1.1  -9 -999.90    3.8    5.4    5.5  28   0
MLO 2001 09 02 11 10  175    1.6  -9 -999.90    3.2    5.2    5.6  29   0
MLO 2001 09 02 11 11  171    1.6  -9 -999.90    3.2    5.3    5.5  28   0
MLO 2001 09 02 11 12  174    1.6  -9 -999.90    3.0    5.3    5.5  27   0
MLO 2001 09 02 11 13  173    2.1  -9 -999.90    2.9    5.2    5.6  28   0
MLO 2001 09 02 11 14  175    2.5  -9 -999.90    3.0    5.0    5.6  28   0
MLO 2001 09 02 11 15  171    2.2  -9 -999.90    2.8    4.9    5.6  29   0
MLO 2001 09 02 11 16  171    2.3  -9 -999.90    2.6    5.0    5.6  29   0
MLO 2001 09 02 11 17  171    1.8  -9 -999.90    2.4    5.2    5.6  30   0
MLO 2001 09 02 11 18  172    1.7  -9 -999.90    2.6    5.3    5.6  29   0
MLO 2001 09 02 11 19  176    1.8  -9 -999.90    2.8    5.3    5.6  29   0
MLO 2001 09 02 11 20  169    1.8  -9 -999.90    2.6    5.2    5.6  29   0
MLO 2001 09 02 11 21  163    1.8  -9 -999.90    2.6    5.2    5.6  30   0
MLO 2001 09 02 11 22  158    1.6  -9 -999.90    2.6    5.3    5.6  31   0
MLO 2001 09 02 11 23  161    1.0  -9 -999.90    3.4    5.5    5.6  30   0
MLO 2001 09 02 11 24  132    0.7  -9 -999.90    3.7    5.5    5.6  31   0
MLO 2001 09 02 11 25  141    0.7  -9 -999.90    4.0    5.6    5.5  32   0
MLO 2001 09 02 11 26  164    1.3  -9 -999.90    3.5    5.2    5.5  31   0
MLO 2001 09 02 11 27  169    1.3  -9 -999.90    3.4    5.2    5.5  29   0
MLO 2001 09 02 11 28  177    1.5  -9 -999.90    3.2    5.2    5.5  30   0
MLO 2001 09 02 11 29  173    1.7  -9 -999.90    2.8    5.1    5.5  30   0
MLO 2001 09 02 11 30  174    1.8  -9 -999.90    2.6    5.2    5.4  31   0
MLO 2001 09 02 11 31  166    1.7  -9 -999.90    2.7    5.2    5.4  31   0
MLO 2001 09 02 11 32  167    1.9  -9 -999.90    2.6    5.2    5.4  32   0
MLO 2001 09 02 11 33  168    2.2  -9 -999.90    2.3    5.2    5.5  33   0
MLO 2001 09 02 11 34  169    2.2  -9 -999.90    2.1    5.1    5.5  33   0
MLO 2001 09 02 11 35  172    2.3  -9 -999.90    2.1    5.1    5.4  33   0
MLO 2001 09 02 11 36  172    2.0  -9 -999.90    2.2    5.2    5.5  33   0
MLO 2001 09 02 11 37  175    1.9  -9 -999.90    2.3    5.4    5.5  33   0
MLO 2001 09 02 11 38  172    1.9  -9 -999.90    2.2    5.4    5.5  34   0
MLO 2001 09 02 11 39  176    2.1  -9 -999.90    2.2    5.4    5.5  35   0
MLO 2001 09 02 11 40  179    2.3  -9 -999.90    2.1    5.2    5.5  36   0
MLO 2001 09 02 11 41  179    2.3  -9 -999.90    2.0    5.2    5.5  35   0
MLO 2001 09 02 11 42  174    2.1  -9 -999.90    1.9    5.2    5.5  35   0
MLO 2001 09 02 11 43  177    2.2  -9 -999.90    1.9    5.3    5.5  35   0
MLO 2001 09 02 11 44  177    2.2  -9 -999.90    1.9    5.3    5.5  35   0
MLO 2001 09 02 11 45  177    2.1  -9 -999.90    1.9    5.3    5.5  35   0
MLO 2001 09 02 11 46  178    2.0  -9 -999.90    2.1    5.4    5.5  36   0
MLO 2001 09 02 11 47  182    2.1  -9 -999.90    2.1    5.4    5.6  36   0
MLO 2001 09 02 11 48  183    2.1  -9 -999.90    2.2    5.3    5.6  36   0
MLO 2001 09 02 11 49  182    2.1  -9 -999.90    2.3    5.3    5.6  35   0
MLO 2001 09 02 11 50  182    2.2  -9 -999.90    2.3    5.3    5.6  36   0
MLO 2001 09 02 11 51  180    2.3  -9 -999.90    2.1    5.3    5.6  36   0
MLO 2001 09 02 11 52  180    2.5  -9 -999.90    2.1    5.2    5.6  35   0
MLO 2001 09 02 11 53  179    2.7  -9 -999.90    2.2    5.2    5.6  34   0
MLO 2001 09 02 11 54  177    2.6  -9 -999.90    2.3    5.2    5.6  33   0
MLO 2001 09 02 11 55  178    2.6  -9 -999.90    2.1    5.3    5.6  34   0
MLO 2001 09 02 11 56  178    2.4  -9 -999.90    2.1    5.3    5.6  33   0
MLO 2001 09 02 11 57  178    2.5  -9 -999.90    2.0    5.4    5.6  33   0
MLO 2001 09 02 11 58  179    2.2  -9 -999.90    2.0    5.4    5.6  32   0
MLO 2001 09 02 11 59  181    2.1  -9 -999.90    2.2    5.5    5.6  33   0
MLO 2001 09 02 12 00  181    1.9  -9 -999.90    2.2    5.4    5.6  33   0
